fight_date,fighter1_name,fighter2_name,target,f1_total_fights,f2_total_fights,f1_win_percentage,f2_win_percentage,f1_wins,f2_wins,f1_losses,f2_losses,f1_height,f2_height,height_diff,f1_reach,f2_reach,reach_diff,f1_weight,f2_weight,weight_diff,f1_age,f2_age,age_diff,f1_strikes_landed_per_min,f2_strikes_landed_per_min,f1_strikes_absorbed_per_min,f2_strikes_absorbed_per_min,f1_striking_accuracy,f2_striking_accuracy,f1_striking_defense,f2_striking_defense,f1_takedown_accuracy,f2_takedown_accuracy,f1_takedown_defense,f2_takedown_defense,f1_takedown_average,f2_takedown_average,f1_recent_win_rate,f2_recent_win_rate,f1_recent_wins,f2_recent_wins,f1_win_streak,f2_win_streak,f1_loss_streak,f2_loss_streak,f1_ko_tko_wins,f2_ko_tko_wins,f1_submission_wins,f2_submission_wins,f1_avg_days_between_fights,f2_avg_days_between_fights,f1_days_since_last_fight,f2_days_since_last_fight,f1_layoff_penalty,f2_layoff_penalty,f1_strength_of_schedule,f2_strength_of_schedule,f1_quality_adjusted_win_pct,f2_quality_adjusted_win_pct,win_pct_advantage,striking_advantage,striking_differential,reach_advantage,strength_of_schedule_advantage,quality_adjusted_win_pct_advantage
2026-02-28,Javier Reyes,Douglas Silva de Andrade,1,0.4013719084913385,1.0966728569185733,0.8441222745897848,0.9231844567366737,0.8333774106865737,1.7172824405170746,-0.3574484193546038,-0.12219228678699749,0.35304441569347556,-2.196730656285653,1.850115309752277,0.5144457317581627,-2.188618581015202,1.9564120256362945,0.23922183781239462,-1.9675893370360076,1.6470154971225779,0.570077860868866,-2.066666047473615,1.9711820487086487,2.7046767848449575,-1.7330654570280384,-0.3625857879320008,-1.702161905210446,0.0,0.0,0.13739251952912865,-2.12233849991849,0.9655218427678028,-1.4403786731590293,-0.015959868106967808,-1.709942838867318,0.0,0.0,1.2770502841732536,0.010009975871510665,-0.9734270264330286,0.4262027763703366,-0.19543196336733337,-0.7194577858135556,-0.6190825695997801,0.6429421224942165,-0.31701017157476263,0.1728913730945952,-0.6029381612171144,0.017329341445004223,-1.247935375831978,0.9541636243725573,-0.25075247965347464,2.1398990229538866,-0.5874846425075211,2.375499497631673,-2.118394030577723,0.5600603359546605,-0.9137958459204537,1.2400840248360554,-0.05491062520887425,3.244330664035227,3.2244686665819544,1.9564120256362945,-2.298163337191593,-1.7675289597212347
2026-02-28,Imanol Rodriguez,Kevin Borjas,1,-1.69812464256436,-0.9999312856469399,2.629263231027278,-0.2225955464592629,-1.5336811947493088,-1.0903327222820014,-1.5550516866393922,-0.6008653519161348,0.2385895793125915,0.2781283633220804,-0.029046178924438473,0.18041019552802634,0.3300260173151584,-0.10859867143826919,-0.06580137955250955,-0.06455519938250262,-0.0008436459775433439,0.07269801400799793,0.23076448472397487,-0.11835632572973906,1.1147371916636553,0.36646486008743073,-0.4207924419890021,1.3376981219169157,0.0,0.0,0.667548653931532,0.23665161366309398,0.14765259742369952,-1.4403786731590293,-1.709288568530321,0.6942828806452462,0.0,0.0,1.2770502841732536,-0.6262429483075659,-0.9734270264330286,-0.27509583762318085,-0.19543196336733337,-0.7194577858135556,-0.6190825695997801,0.6429421224942165,-0.31701017157476263,-0.8107588390059485,-0.6029381612171144,-0.6034461787627035,-1.247935375831978,0.05558025937619863,-0.32270027583446503,-0.09328001783268998,-0.6785939649705413,-0.8851133988039949,-2.118394030577723,0.7389142853927981,0.008955686740626658,0.7225285747808612,2.0489354060464424,0.5511184180463228,2.4453372820069044,-0.10859867143826919,-2.4507378265140938,-0.5858231467150192
2026-02-21,Jean-Paul Lebosnoyani,Phil Rowe,1,-1.1982445113606222,-0.7004164081375809,0.9631316716856183,-0.8965837836333429,-1.0898577062300807,-0.9425635031873133,-1.076010379725477,-0.12219228678699749,0.505650864201321,0.6588759048001932,-0.11195036224841119,0.4773306721770364,0.7744927111381632,-0.2158719544031816,0.6205008595185248,0.6205370901727592,-0.0008436459775433439,0.13635012732427426,0.8303557525101944,-0.519331706882934,0.6476924361666475,0.020718817412090765,0.2671043786846505,0.4797585323792283,0.0,0.0,0.42656859283953075,0.33293692442152606,0.0033227305982693757,0.29328580986338676,-1.709288568530321,-0.016826134985230373,0.0,0.0,1.2770502841732536,-0.6262429483075659,-0.9734270264330286,-0.27509583762318085,-0.19543196336733337,-0.7194577858135556,-0.6190825695997801,0.6429421224942165,-0.31701017157476263,1.6483666912454107,-0.6029381612171144,-0.6034461787627035,-1.247935375831978,0.7343473028376174,-0.1788046834724843,-0.48948920248837297,0.05028061473361992,-0.7699150937071895,-2.118394030577723,0.44828616561290413,-0.8522790770763813,-0.3679664006482112,1.3345735302973876,0.46000839619284156,0.841540860511511,-0.2158719544031816,-2.202812426502096,-0.39692688756833133
2026-02-21,Jordan Leavitt,Yadier del Valle,1,-0.798340406397632,-1.3992844556594186,0.7548652267679105,2.6418544615305772,-0.6460342177108528,-1.0903327222820014,-0.8364897262685193,-1.5582114821744093,0.4293476399473983,0.4304273799133255,-0.0014114511497808977,0.44021561259591013,0.3670649084670755,0.05231125300909939,0.23922183781239462,0.23993026264205816,-0.0008436459775433439,0.43451002654262116,0.33949749798286555,0.07029875800484828,-0.624259238378394,1.3986921759007638,-0.8599881044191032,-0.1822318916467651,0.0,0.0,0.667548653931532,0.38107957980074214,0.19576255303217624,0.5822298903671228,-0.6932913482763091,0.8297322169558133,0.0,0.0,0.0065569471059357416,1.2825158242296641,0.4278211056789303,0.4262027763703366,-0.19543196336733337,0.8534616772037839,-0.6190825695997801,-0.6194485004785933,0.17530234921378973,-0.8107588390059485,1.2594052160317457,0.638104861652712,0.2968990320623133,0.08719166114154284,0.3042733765998795,-0.48948920248837297,-0.30791631056619895,-0.7699150937071895,0.5495384316175368,0.41272927730457126,1.0839798841760713,2.142933607390278,-1.3505719005551355,-1.4751684679750985,-1.399726693818013,0.05231125300909939,0.1201475140284571,-0.8702193913881091
2026-02-21,Josiah Harrell,Jacobe Smith,0,-1.1982445113606222,-1.299446163156299,1.7961974513564476,2.6418544615305772,-0.941916543390338,-0.9425635031873133,-1.3155310331824346,-1.5582114821744093,0.35304441569347556,0.46850213406113683,-0.08431563447375363,0.3288704338525314,0.47818158192282667,-0.10859867143826919,0.6205008595185248,0.6205370901727592,-0.0008436459775433439,0.15310068346013633,0.38272332702431006,-0.17201969760477193,-0.5696050648627868,1.3786489270500193,4.087577490426012,-0.18752781503897317,0.0,0.0,-0.730135700402077,0.1403663029046619,-1.4399759376560306,2.8937825343970114,-1.709288568530321,-1.3713194980909005,0.0,0.0,-1.8991830584950409,1.2825158242296641,-1.674051092489008,0.4262027763703366,-0.7199097518492559,0.8534616772037839,-0.6190825695997801,-0.6194485004785933,-0.809322692363315,0.1728913730945952,-0.6029381612171144,0.017329341445004223,-1.247935375831978,-0.30619467193829625,-1.0627347508389373,0.1588530996754719,1.7813577415310031,-0.5169796846902904,-2.118394030577723,0.18302003632431946,-0.4216616951678776,1.486879733487401,-0.6022526821208262,-1.4205024548630099,-6.059337117153209,-0.10859867143826919,-1.9765225160030209,-1.5665054207171896
2026-02-07,Gianni Vazquez,Javid Basharat,0,-0.4984123276753894,-0.8002547006407005,-0.5276176182516568,1.3886575830350223,-0.6460342177108528,-0.4992558459032487,-0.3574484193546038,-1.079538417045272,0.35304441569347556,-2.196730656285653,1.850115309752277,0.44021561259591013,-2.188618581015202,1.9027753841538384,0.08671022912994254,-1.9675893370360076,1.533370038977742,0.5028522955769388,-2.066666047473615,1.9210184619559008,-0.9273414733285797,-1.7330654570280384,0.37822617279347126,-1.702161905210446,0.0,0.0,-0.24817557821807365,-2.12233849991849,-1.4399759376560306,-1.4403786731590293,0.3904390199946369,-1.709942838867318,0.0,0.0,-1.8991830584950409,0.010009975871510665,-1.674051092489008,0.4262027763703366,-0.7199097518492559,-0.7194577858135556,-0.6190825695997801,1.9053327454670261,-0.809322692363315,-0.8107588390059485,-0.6029381612171144,0.017329341445004223,-1.247935375831978,0.16797635454186693,-1.0627347508389373,0.7351573682655562,1.7813577415310031,0.32446880471246237,-2.118394030577723,0.7343108061703919,-1.6228575499652835,2.034021871416284,-1.3742030337688504,0.5802736250394369,-1.1821770215016034,1.9027753841538384,-2.446810748058897,-3.0008722889783614
2026-01-31,Sebastian Szalay,Keiichiro Nakamura,0,-1.1982445113606222,-1.4991227481625382,0.9631316716856183,1.527901680645639,-1.0898577062300807,-1.3858711604713778,-1.076010379725477,-1.3188749496098406,0.3148928035665142,0.46850213406113683,-0.11195036224841119,0.25464031469027887,0.40410379961899257,-0.10859867143826919,0.23922183781239462,0.23993026264205816,-0.0008436459775433439,0.5379167930880104,0.14409001308932617,0.29361838009349384,0.7321579770544046,0.5117784142553271,-0.5372057501030048,0.5644933066545554,0.0,0.0,1.0049207394603346,0.9106487889721181,-0.4777768254864972,-1.4403786731590293,1.1355036481809122,0.9313192191887387,0.0,0.0,1.2770502841732536,1.2825158242296641,-0.27280296037704915,-0.27509583762318085,0.3290458251145892,0.3291551895313374,-0.6190825695997801,-0.6194485004785933,-0.31701017157476263,-0.3189337329556767,-0.6029381612171144,-0.6034461787627035,-0.6022805636740005,-0.6082591776960298,-0.230195966458906,-0.23221051115351388,-0.40526599758148074,-0.40428569057385033,0.46552928569647445,-2.143414324401991,1.0424374033210362,-0.5686412220942151,-0.4027008905383426,0.1648119253875627,1.2816994998493638,-0.10859867143826919,2.2285191521962417,1.3218079682920305
2026-01-31,Keiichiro Nakamura,Sebastian Szalay,1,-1.4981725900828649,-1.1996078706531792,1.5185088581328376,0.9709252902031709,-1.385740031909566,-1.0903327222820014,-1.3155310331824346,-1.079538417045272,0.4674992520743596,0.3162031174698917,0.1091274599488494,0.40310055301478387,0.2559482350113243,0.10594789449155559,0.23922183781239462,0.23993026264205816,-0.0008436459775433439,0.14416705352100995,0.5369103048422453,-0.29401220758155433,0.5036041605345924,0.742275776038887,0.5634291629748392,-0.5370587589246975,0.0,0.0,0.9085287150235338,1.0069340997305503,-1.4399759376560306,-0.4772317381465759,0.9323042041301101,1.134493223654589,0.0,0.0,1.2770502841732536,1.2825158242296641,-0.27280296037704915,-0.27509583762318085,0.3290458251145892,0.3291551895313374,-0.6190825695997801,-0.6194485004785933,-0.31701017157476263,-0.3189337329556767,-0.6029381612171144,-0.6034461787627035,-0.6022805636740005,-0.6082591776960298,-0.230195966458906,-0.23221051115351388,-0.40526599758148074,-0.40428569057385033,-2.118394030577723,0.459470188878634,-0.5652008224707123,1.0374454076773691,0.3955062757915864,-0.170472955033248,-1.288422210307292,0.10594789449155559,-2.212353153132401,-1.3152634293648
2026-01-31,Sulangrangbo,Lawrence Lui,0,-0.9982924588791271,-1.4991227481625382,-0.22696229927271058,1.527901680645639,-1.0898577062300807,-1.3858711604713778,-0.5969690728115615,-1.3188749496098406,0.4293476399473983,0.35427787161770297,0.053858004399534254,0.25464031469027887,0.47818158192282667,-0.1622353129207254,0.08671022912994254,0.08768753162977777,-0.0008436459775433439,-0.3960942170476654,0.333481532085345,-0.544996797779689,0.24523897664263056,0.1309566860911847,-0.008054349584810496,0.05608466100259237,0.0,0.0,0.8603327028051334,0.7662208228344699,-1.4399759376560306,0.48591519686587764,0.7291047600793075,-1.3713194980909005,0.0,0.0,1.2770502841732536,1.2825158242296641,-0.27280296037704915,-0.27509583762318085,0.3290458251145892,0.3291551895313374,-0.6190825695997801,-0.6194485004785933,-0.31701017157476263,-0.3189337329556767,-0.6029381612171144,-0.6034461787627035,-0.6092985507626741,-0.615283933643884,-0.230195966458906,-0.23221051115351388,-0.40526599758148074,-0.40428569057385033,-2.118394030577723,-2.143414324401991,-1.4674467655171015,-0.5686412220942151,-1.2579228544632681,0.0846351061564992,0.17877325415221595,-0.1622353129207254,0.008082999531920404,-0.7367222553890664
2026-01-31,Dom Mar Fan,Sangwook Kim,1,-1.2982205376013698,-0.7004164081375809,0.8116651662909221,0.2828956314212965,-1.2377988690698234,-0.6470250649979369,-1.076010379725477,-0.6008653519161348,0.505650864201321,0.5446516423567593,-0.029046178924438473,0.5886758509204152,0.4411426907709096,0.10594789449155559,0.3917334464948467,0.39217299365433855,-0.0008436459775433439,0.03852687949083896,0.561196981984088,-0.39100625239916037,0.12102494592534134,0.8274595836545503,-0.3837518439527284,1.3800655090545793,0.0,0.0,-0.007195517126072152,-0.004061663232985972,0.9655218427678028,-0.38091704464533055,0.5259053160285053,0.7281452147228881,0.0,0.0,1.2770502841732536,0.48719966900581824,-0.27280296037704915,0.4262027763703366,0.3290458251145892,0.3291551895313374,-0.6190825695997801,-0.6194485004785933,-0.809322692363315,-0.3189337329556767,-0.6029381612171144,0.638104861652712,-0.6092985507626741,0.6585384782336899,-0.230195966458906,-0.23221051115351388,-0.40526599758148074,-0.40428569057385033,-2.118394030577723,0.8144089861441741,-0.9305731465142911,1.3024681059437264,0.3805665694699046,-0.5130466372023375,0.9730825228423636,0.10594789449155559,-2.515139901222991,-1.832504133221477
2026-01-31,Sangwook Kim,Dom Mar Fan,0,-0.6983643801568845,-1.299446163156299,0.2770775001919927,0.8190226382643158,-0.6460342177108528,-1.2381019413766896,-0.5969690728115615,-1.079538417045272,0.5438024763282824,0.5065768882089481,0.02622327662487668,0.44021561259591013,0.5892982553785779,-0.10859867143826919,0.3917334464948467,0.39217299365433855,-0.0008436459775433439,0.5622609346721303,0.038699203106835556,0.3906124249110999,0.8166235179421613,0.1259458738784985,1.3783223197728585,-0.38347698055066703,0.0,0.0,-0.007195517126072152,-0.004061663232985972,-0.3815569142695439,0.9674886643721042,0.7291047600793075,0.5249712102570377,0.0,0.0,0.48299194850618,1.2825158242296641,0.4278211056789303,-0.27509583762318085,0.3290458251145892,0.3291551895313374,-0.6190825695997801,-0.6194485004785933,-0.31701017157476263,-0.8107588390059485,0.6386240902821256,-0.6034461787627035,0.6632964413168176,-0.615283933643884,-0.230195966458906,-0.23221051115351388,-0.40526599758148074,-0.40428569057385033,0.8178824651884108,-2.143414324401991,1.30771613271066,-0.9336609106786655,-0.3877611842166608,0.5073856075566521,-0.9798052333002918,-0.10859867143826919,2.5313059002868314,1.8390486721487076
